0.7254126112779,0.0625,0.15631144541818826,0.15631144577890643,Hadamard
0.7254126101500725,0.3939563036811942,0.2984823664252022,0.29848237128562594,CNOT
0.7254126128138615,0.0625,0.31118597031514883,0.31118597358445915,CNOT2
0.7254126090703302,0.3939563052345418,0.2399488610676958,0.2399488623670371,CNOT3
0.7254126101500725,0.0625,0.1563114445475473,0.1563114460463566,Hadamard
0.7254126090703302,0.0625,0.17113399940345486,0.1711339999507893,CNOT
0.7254126128138615,0.5596844608426526,0.15457363060307683,0.1545736325301979,CNOT2
0.7254126128138615,0.0625,0.22870760279939967,0.22870760674783358,CNOT3
0.7254126112779,0.0625,0.15631144474058292,0.15631144524012291,Hadamard
0.7254126101500725,0.0625,0.35711023790777585,0.35711024250823004,CNOT
0.7254126101500725,0.2282281518405971,0.23135253176042742,0.23135253473995118,CNOT2
0.7254126101500725,0.2282281526172709,0.22504373680731946,0.22504373769299207,CNOT3
0.7254126101500725,0.0625,0.15631144431330304,0.15631144493269883,Hadamard
0.7254126097152314,0.3939563052345418,0.3781930497906249,0.378193055341862,CNOT
0.7254126128138615,0.22822815510978697,0.3891913216204716,0.38919132935996475,CNOT2
0.7254126097152314,0.2282281526172709,0.4403316069226191,0.4403316145965862,CNOT3
0.7254126101500725,0.0625,0.15631144506102268,0.15631144485391676,Hadamard
0.7254126128138615,0.0625,0.1476144669153758,0.147614468678279,CNOT
0.7254126128138615,0.393956310872224,0.2550265947455016,0.2550265974743175,CNOT2
0.7254126097152312,0.3939563036811942,0.43996903235198576,0.4399690401876365,CNOT3
0.7254126112779,0.0625,0.1563114457208128,0.1563114455185538,Hadamard
0.7254126128138615,0.39395630838894424,0.3295016147026783,0.329501619721304,CNOT
0.7254126128138615,0.0625,0.2968750060582337,0.2968750142406977,CNOT2
0.7254126101500725,0.3939563052345418,0.21055790187195625,0.21055790551068562,CNOT3
0.7254126112779,0.0625,0.15631144418882023,0.1563114463781839,Hadamard
0.7254126101500725,0.5596844555217912,0.42595884165414516,0.4259588490209183,CNOT
0.7254126128138615,0.22822815432449628,0.1910383468250401,0.19103834858368662,CNOT2
0.7254126128138615,0.0625,0.2521814455356948,0.2521814492413253,CNOT3
0.7254126112779,0.0625,0.15631144412170694,0.15631144517981369,Hadamard
0.7254126128138615,0.0625,0.29927653725880177,0.2992765398390633,CNOT
0.7254126101500725,0.2282281526172709,0.21727178028771071,0.21727178437480787,CNOT2
0.7254126128138615,0.0625,0.21561285128817625,0.215612855080256,CNOT3
0.7254126112779,0.0625,0.15631144488778992,0.15631144556213214,Hadamard
0.7254126128138615,0.2282281546158996,0.2875868527770413,0.28758686071980166,CNOT
0.7254126097152314,0.0625,0.2040401852307068,0.2040401879528523,CNOT2
0.7254126101500725,0.5596844555217912,0.1923806290853306,0.19238063090888138,CNOT3
0.7254126101500725,0.0625,0.15631144476899764,0.15631144603953295,Hadamard
0.7254126097152312,0.3939563052345418,0.18036456933599154,0.18036457214511764,CNOT
0.7254126128138615,0.22822815419447215,0.276875450034801,0.2768754543163682,CNOT2
0.7254126128138615,0.0625,0.2245753422594279,0.22457534591320305,CNOT3
0.7254126112779,0.0625,0.156311444963759,0.15631144539463793,Hadamard
0.7254126097152314,0.2282281526172709,0.24814756686069184,0.24814757052095093,CNOT
0.7254126108812813,0.559684456349631,0.32536413748227977,0.32536414261153757,CNOT2
0.7254126090703303,0.3939563036811942,0.299276538536186,0.2992765393497204,CNOT3
0.7254126101500725,0.0625,0.15631144449995468,0.1563114453250264,Hadamard
0.7254126128138615,0.39395630873231585,0.17968750531535227,0.17968750854647864,CNOT
0.7254126097152314,0.3939563036811942,0.2245753430803974,0.22457534533467166,CNOT2
0.7254126128138615,0.39395630838894424,0.1259214216614445,0.1259214253548268,CNOT3
0.7254126112779,0.0625,0.15631144502663527,0.15631144562591393,Hadamard
0.7254126097152314,0.2282281526172709,0.23135253154062455,0.23135253402453443,CNOT
0.7254126101500725,0.3939563052345418,0.2851537436215026,0.2851537478334769,CNOT2
0.7254126128138615,0.0625,0.1796875039860888,0.1796875109145056,CNOT3
0.7254126101500725,0.0625,0.15631144471246292,0.15631144558214838,Hadamard
0.7254126128138615,0.22822815419447212,0.2118441986039102,0.21184420126508471,CNOT
0.7254126128138615,0.22822815432449628,0.3977843232534936,0.39778433033107913,CNOT2
0.7254126128138615,0.3939563075858829,0.2282281560043999,0.22822816127391632,CNOT3
0.7254126101500725,0.0625,0.15631144404174468,0.15631144586764265,Hadamard
0.7254126128138615,0.0625,0.4934560655910728,0.4934560810055465,CNOT
0.7254126097152312,0.22822815268172847,0.20517675799353804,0.20517676165256674,CNOT2
0.7254126090703302,0.2282281526172709,0.1840658937061867,0.18406589599621526,CNOT3
0.7254126101500725,0.0625,0.15631144383878698,0.15631144531576768,Hadamard
0.7254126128138615,0.22822815419447212,0.2814347989600715,0.2814348023225923,CNOT
0.7254126101500725,0.2282281518405971,0.21988440754684574,0.21988441075601947,CNOT2
0.7254126116397606,0.0625,0.12592142128727496,0.12592142209660634,CNOT3
0.7254126112779,0.0625,0.15631144465209595,0.15631144621554321,Hadamard
0.7254126128138615,0.0625,0.21561285377784561,0.21561285759867027,CNOT
0.7254126097152314,0.0625,0.1423653344586504,0.14236533518293756,CNOT2
