0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.5879708643259226,0.9195339470314878,0.753752406043581,0.753752406043581,0.753752406043581,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.6414553517147593,0.6414553517147593,0.6414553533514277,0.6414553533514277,0.6414553533514277,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.3127881000449808,0.3127881000449808,0.7766000897785383,0.7766000897785383,0.7766000897785383,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.684807185674432,0.684807185674432,0.6848071865954981,0.6848071865954981,0.6848071865954981,CNOT
0.7803300858899108,0.7803300858899108,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.5755579122593597,0.9256567604016679,0.4250494211312832,0.4250494211312832,0.4250494211312832,Hadamard
0.4105352496586177,0.4105352496586177,0.7554487475911482,0.7554487475911482,0.7554487475911482,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7150104834226033,0.7150104834226033,0.7150104834226033,0.7150104834226033,0.7150104834226033,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.586183821226081,0.586183821226081,0.5861838184035488,0.5861838184035488,0.5861838184035488,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.48816712881177693,0.48816712881177693,0.4881671263921299,0.4881671263921299,0.4881671263921299,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.2947189496589736,0.25,0.6250000047643418,0.6250000047643418,0.6250000047643418,CNOT
0.7803300858899108,0.7803300858899108,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7422740857495052,0.7422740857495052,0.7422740872911133,0.7422740872911133,0.7422740872911133,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.774796154866523,0.774796154866523,0.32641335050563325,0.32641335050563325,0.32641335050563325,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899108,0.7803300858899108,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.5922127290814152,0.5922127290814152,0.25,0.25,0.25,CNOT
0.25567292917180084,0.9999785483032856,0.6278257405227625,0.6278257405227625,0.6278257405227625,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.25,0.6250000000000001,0.6250000000000001,0.6250000000000001,CNOT
0.592146880383659,0.917409556347154,0.4126313414567965,0.4126313414567965,0.4126313414567965,Hadamard
0.4618391309896323,0.4618391309896323,0.7361832836475544,0.7361832836475544,0.7361832836475544,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.39840950626748384,0.39840950626748384,0.7591410596944523,0.7591410596944523,0.7591410596944523,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.5535448427030443,0.5535448427030443,0.6848684059581329,0.6848684059581329,0.6848684059581329,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.7803300858899108,0.7803300858899108,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,0.7803300858899107,CNOT
0.9662743263362529,0.472376049551025,0.719325186241475,0.719325186241475,0.719325186241475,Hadamard
0.7136797960151072,0.5073927951762125,0.759875315725218,0.3958669349930352,0.3958669349930352,CNOT
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,Hadamard
0.7803300858899107,0.7803300858899107,0.25,0.25,0.25,CNOT
0.7803300858899106,0.7803300858899106,0.25,0.25,0.25,Hadamard
0.5589066262039677,0.5589066262039677,0.6810762110447577,0.6810762110447577,0.6810762110447577,CNOT
